code,year_,freq,ITEM5601,ITEM6008,ITEM8001,ITEM9304
40721,2016,A,SLB,AN8068571086,116774450000,2.84275
40723,2016,A,SCHN,US8068821060,688451600,1.40426
40724,2016,A,SCHN,US8068821060,680587400,1.40426
40725,2016,A,,,,
40726,2016,A,SCHL,US8070661058,1633656000,1.2844
40727,2016,A,SCHL,US8070661058,1552923000,1.2844
40728,2016,A,,,,
40733,2016,A,SCHW,US8085131055,52603638000,3.8719
40735,2016,A,MATV,US8085411069,1390690811.8,2.73596
40746,2016,A,LNW,US80874P1093,1232000000,-0.63646
40771,2016,A,SMG,US8101861065,5761665000,9.87141
40779,2016,A,SSP,US8110544025,1353917659,1.67514
40780,2016,A,,,,
40783,2016,A,SEB,US8115431079,4626001894.5,1.463
40787,2016,A,SEAC,US8116991071,81187106.6,1.16755
40796,2016,A,SEE,US81211K1007,8772491245.2,14.38822
40827,2016,A,,,,
40850,2016,A,SIGI,US8163001071,2495487917,1.67567
40861,2016,A,SMTC,US8168501018,2075771768.7,3.42954
40862,2016,A,SRE,US8168511090,25175349009,1.94389
40875,2016,A,SXT,US81725T1007,3476251114.6,4.15948
40902,2016,A,SCI,US8175651046,5379108929.6,4.92271
40951,2016,A,SHEN,US82312B1061,1335925500,4.51488
40957,2016,A,SHW,US8243481061,24996321951,13.30695
40967,2016,A,SCVL,US8248891090,489289665.54,1.53439
40995,2016,A,SIEB,US8261761097,65813675.48,29.21282
40998,2016,A,BSRR,US82620P1021,366319501.51,1.7793
41002,2016,A,,,,
41024,2016,A,SIGA,US8269171067,226634722.56,-0.78852
41026,2016,A,SLAB,US8269191024,2722785000,3.29253
41027,2016,A,SLGN,US8270481091,2817518266.4,6.0022
41049,2016,A,SFNC,US8287302009,1943910484.5,1.68873
41050,2016,A,SPG,US8288061091,55623959563,13.03571
41051,2016,A,SPG,US8288061091,55622538203,13.03571
41052,2016,A,,,,
41060,2016,A,SSD,US8290731053,2075368750,2.39694
41065,2016,A,SLP,US8292141053,166225862.7,7.11951
41066,2016,A,SBGI,US8292261091,3009133514.9,5.11772
41067,2016,A,SBGI,US8292261091,2153016203.5,5.11772
41068,2016,A,,,,
41091,2016,A,SKX,US8305661055,3808203980,2.37473
41101,2016,A,SKY,US8308301055,129476894.92,5.64366
41104,2016,A,SKYW,US8308791024,1886867747.6,1.3967
41128,2016,A,AOS,US8318652091,8212459002.4,5.41969
41129,2016,A,AOS,US8318652091,8212459002.4,5.41969
41154,2016,A,SNA,US8330341012,9925072008.4,3.79225
41197,2016,A,SAH,US83545G1022,1024391196,1.41263
41198,2016,A,SAH,US83545G1022,748918508.5,1.41263
41199,2016,A,,,,
41208,2016,A,SON,US8354951027,5227471100,3.41139
41236,2016,A,,US8370041001,,
41241,2016,A,,,,
41242,2016,A,SJI,US8385181081,2677615673,2.0769
41252,2016,A,,,,
41253,2016,A,SO,US8425871071,48707938000,1.96736
41260,2016,A,SMBC,US8433801060,263142854.08,2.02207
41278,2016,A,LUV,US8447411088,32276464591,3.82377
41282,2016,A,SWX,US8448951025,3638076050.2,2.18701
41288,2016,A,,,,
41290,2016,A,SWN,US8454671095,5358249022,5.84325
41400,2016,A,STAA,US8523123052,441942200,11.65914
41418,2016,A,SMP,US8536661056,1215254697.8,2.7555
41425,2016,A,SXI,US8542311076,1113451135.3,2.93785
41440,2016,A,SBUX,US8552441094,81086960000,13.95711
41449,2016,A,SRT,US85569C1071,133607310.2,2.98603
41457,2016,A,STT,US8574771031,29684309961,1.64702
41460,2016,A,,,,
41471,2016,A,STLD,US8581191009,8673887556.3,2.96338
41475,2016,A,SCS,US8581552036,2136736711.4,2.82297
41476,2016,A,SCS,US8581552036,1570892454.5,2.82297
41477,2016,A,,,,
41486,2016,A,SCL,US8585861003,1827164393,2.87922
41490,2016,A,SRCL,US8589121081,6560164008,2.33813
41499,2016,A,STRL,US8592411016,211392608.76,1.96765
41518,2016,A,STC,US8603721015,1079713336.3,1.70475
41519,2016,A,STC,US8603721015,1079713336.3,1.70475
41522,2016,A,SF,US8606301021,3328735432.5,1.28602
41537,2016,A,SRI,US86183P1021,492666500,2.7629
41565,2016,A,STRT,US8631111007,143704037.1,1.04767
41580,2016,A,SYK,US8636671013,44928750000,4.70458
41584,2016,A,SLM,US78442P1066,,
41588,2016,A,RGR,US8641591081,984884529.7,3.70397
41625,2016,A,SMMF,US86606G1013,295588784.1,1.90261
41635,2016,A,SUI,US8666741041,5608311660,2.44309
41695,2016,A,SUP,US8681681057,662543082.5,1.66374
41698,2016,A,SGC,US8683581024,284749121.34,2.57575
41711,2016,A,,,,
41720,2016,A,SRDX,US8688731004,335494452.2,3.14435
41763,2016,A,ACNT,US8715651076,94928944.5,1.07152
41766,2016,A,SYNA,US87157D1090,1886666514.8,2.55499
41774,2016,A,SNPS,US8716071076,8914582440,2.79004
41787,2016,A,SYY,US8718291078,30984908924,12.08422
41796,2016,A,,,,
41814,2016,A,TCF,US8722751026,3349732104.6,1.54776
41826,2016,A,TESS,US8723861071,107537612,0.98205
41843,2016,A,TJX,US8725401090,48557949926,10.76531
41864,2016,A,TTMI,US87305R1095,1368397480,1.66706
41887,2016,A,,,,
41889,2016,A,TTWO,US8740541094,4267183170,6.05214
41898,2016,A,,,,
41902,2016,A,SKT,US8754651060,3438310980,5.13015
41913,2016,A,TGT,US87612E1064,40171164348,3.66759
41970,2016,A,TRC,US8790801091,529205935.71,1.73014
41974,2016,A,TIKK,US8791652071,14325902.8,2.59491
42007,2016,A,TDY,US8793601050,4318623726,2.77832
42008,2016,A,TFX,US8793691069,7102363950,3.32272
42027,2016,A,TDS,US8794338298,2973610000,0.76634
42051,2016,A,,,,
42082,2016,A,TNC,US8803451033,1259410520,4.52142
42083,2016,A,TEN,US8803491054,3388122420.2,5.76211
42087,2016,A,TER,US8807701029,5059095800,2.76656
42090,2016,A,TEX,US8807791038,3310650000,2.22984
42099,2016,A,TTI,US88162F1057,577225061.44,2.47181
42100,2016,A,TTEK,US88162G1031,2461362300,2.82957
42112,2016,A,TXN,US8825081040,72676949634,6.93946
42115,2016,A,,US882587AV05,,
42123,2016,A,TXT,US8832031012,13125768000,2.35482
42146,2016,A,TMO,US8835561023,55515496574,2.5774
42182,2016,A,THO,US8851601018,5250885630.8,3.9688
42197,2016,A,DDD,US88554D2053,1509943350,2.39722
42228,2016,A,TSBK,US8870981011,143460312.88,1.44251
42244,2016,A,TKR,US8873891043,3074750827.1,2.41176
42249,2016,A,TWI,US88830M1027,607244354.8,2.06636
42264,2016,A,TOL,US8894781033,5015273000,1.18584
42271,2016,A,TMP,US8901101092,1423188048.3,2.59728
42275,2016,A,TR,US8905161076,2458100316,3.45547
42286,2016,A,TTC,US8910921084,4964263676.7,9.02536
42323,2016,A,,,,
42329,2016,A,TSCO,US8923561067,9915568950,6.82318
42368,2016,A,,,,
42420,2016,A,TG,US8946501009,790411368,2.54329
42435,2016,A,TREX,US89531P1057,1893395548.8,14.11287
42478,2016,A,TRMB,US8962391004,7576695000,3.28593
42484,2016,A,TRN,US8965221091,4222296000,1.07753
42495,2016,A,TGI,US8968181011,1307194623.5,1.33897
42496,2016,A,TGI,US8968181011,,
42532,2016,A,TUP,US8998961044,2664567613.5,12.52148
42553,2016,A,TWIN,US9014761012,165712540.4,1.54072
42560,2016,A,TYL,US9022521051,5249115513.7,5.73345
42561,2016,A,TSN,US9024941034,22266480000,2.30573
42563,2016,A,TSN,US9024941034,17948880000,2.30573
42570,2016,A,UFPT,US9026731029,183557208.8,1.62364
42571,2016,A,UGI,US9026811052,7970017489.9,2.66775
42572,2016,A,,,,
42576,2016,A,UMBF,US9027881088,3830786078.7,1.95211
42588,2016,A,,,,
42595,2016,A,USB,US9029733048,87170377505,2.08557
42609,2016,A,USNA,US90328M1071,1498482000,4.60665
42642,2016,A,USPH,US90337L1089,878760932.4,4.68553
42646,2016,A,USX,US90338N2027,,
42647,2016,A,,,,
42673,2016,A,ULBI,US9038991025,75779406.45,1.11391
42684,2016,A,UMPQ,US9042141039,4134924623.4,1.05569
42697,2016,A,UNF,US9047081040,2911016110.6,2.0961
42719,2016,A,,,,
42735,2016,A,UNP,US9078181081,84584675140,4.24366
42759,2016,A,,,,
42777,2016,A,UCFC,US9098391025,416437447.8,1.66704
42785,2016,A,,,,
42812,2016,A,UNFI,US9111631035,2404276760,1.55475
42818,2016,A,UPS,US9113121068,99507520000,245.69751
42822,2016,A,URI,US9113631090,8892163194.4,5.39573
42830,2016,A,USM,US9116841084,3716200000,1.02262
42831,2016,A,USM,US9116841084,2273440000,1.02262
42832,2016,A,,,,
42846,2016,A,USLM,US9119221029,422241105,2.3505
42860,2016,A,X,US9129091081,5737473909.8,2.52308
42867,2016,A,UTHR,US91307C1027,6162592726.1,3.30931
42874,2016,A,UNH,US91324P1021,152358080000,3.97066
42879,2016,A,UTL,US9132591077,637717528.2,2.17725
42894,2016,A,UVV,US9134561094,1448255606.3,1.20411
42895,2016,A,OLED,US91347P1057,2641209050.1,5.01209
42896,2016,A,UEIC,US9134831034,939380206.15,3.34883
42902,2016,A,UVE,US91359V1070,995476800,2.68185
42906,2016,A,USAP,US9138371003,97478689.49,0.5379
42909,2016,A,UHS,US9139031002,10279531952,2.2676
42910,2016,A,,US9139032091,,
42912,2016,A,,,,
42913,2016,A,UHS,US9139031002,9504942152,2.2676
42921,2016,A,UVSP,US9152711001,821611007.7,1.62628
42927,2016,A,UNM,US91529Y1064,10096121842,1.18396
42938,2016,A,URBN,US9170471026,3310338082.9,2.52104
42955,2016,A,UTMD,US9174881089,270120750,3.901
42968,2016,A,VFC,US9182041080,22087591096,5.34531
42978,2016,A,VSEC,US9182841000,419430324.68,1.64357
42982,2016,A,EGY,US91851C2017,60896648.8,-170.21277
42984,2016,A,MTN,US91879Q1094,5836107886.1,4.82658
42992,2016,A,VLO,US91913Y1001,30846587194,1.54048
43004,2016,A,VLY,US9197941076,3068755981.2,1.35452
43010,2016,A,VMI,US9202531011,3173193964.6,3.36328
43058,2016,A,VGR,US92240M1080,2904796243,-8.74938
43061,2016,A,VECO,US9224171002,1183145855.1,1.98983
43068,2016,A,VTR,US92276F1003,22139832480,2.11657
43082,2016,A,VRSN,US92343E1029,7842132370,-6.53187
43084,2016,A,VZ,US92343V1044,217615940922,9.66152
43106,2016,A,VRTX,US92532F1003,18292299087,15.81583
43117,2016,A,VSAT,US92552V1008,3239907333.7,2.22892
43135,2016,A,VICR,US9258151029,589039237.1,4.50305
43136,2016,A,VICR,US9258151029,411490145.3,4.50305
43137,2016,A,,,,
43170,2016,A,,,,
43185,2016,A,VIRC,US9276511097,65272555.2,1.09972
43203,2016,A,VSH,US9282981086,2168318176.2,1.38505
43204,2016,A,VSH,US9282981086,2168318176.2,1.38505
43205,2016,A,,,,
43273,2016,A,VMC,US9291601097,16562225850,3.62216
43276,2016,A,WDFC,US9292361071,1660954712.2,12.85716
43297,2016,A,WSFS,US9293281021,1454929929.9,2.11677
43302,2016,A,WNC,US9295661071,951250762.42,2.01369
43303,2016,A,WAB,US9297401088,7922219364.6,3.59125
43317,2016,A,WMT,US9311421039,210677760000,2.70801
43353,2016,A,WAFD,US9388241096,3080537094.5,1.53356
43363,2016,A,ELME,US9396531017,2438870140,2.32064
43372,2016,A,WM,US94106L1098,31151888838,5.88105
43380,2016,A,WAT,US9418481035,10754290970,4.67182
43384,2016,A,WSO,US9426222009,6206422925.9,6.17046
43385,2016,A,WSO,US9426222009,5433421083.4,6.17046
43388,2016,A,WTS,US9427491025,2230511755.6,3.02935
43389,2016,A,WTS,US9427491025,1814582047.6,3.02935
43390,2016,A,,,,
43395,2016,A,,,,
43429,2016,A,WBS,US9478901096,4980303933.7,2.07141
43439,2016,A,WRI,US9487411038,4583696880,2.98563
43441,2016,A,WMK,US9488491047,1797891930.1,1.94006
43455,2016,A,WFC,US9497461015,276437784956,1.57937
43466,2016,A,WERN,US9507551086,1944899814.6,1.95509
43467,2016,A,WSBC,US9508101014,1891699647.9,1.41023
43469,2016,A,WCC,US95082P1057,3523884258.4,1.75032
43480,2016,A,WST,US9553061055,6201073000,5.54906
43486,2016,A,WABC,US9570901036,1630327510,2.90421
43489,2016,A,,US9571583064,,
43494,2016,A,,,,
43502,2016,A,WDC,US9581021055,19297800000,1.82348
43504,2016,A,,,,
43527,2016,A,,US9605774010,,
43551,2016,A,WEYS,US9621491003,328805717.5,1.63108
43552,2016,A,WEYS,US9621491003,,
43554,2016,A,WY,US9621661043,22523211462,2.46695
43560,2016,A,WHR,US9633201069,13450980000,2.81814
43587,2016,A,WLY,US9682232064,3137250480.5,3.19423
43589,2016,A,WLY,US9682232064,2620855350.5,3.19423
43596,2016,A,WMB,US9694571004,23355000000,5.03015
43603,2016,A,WSM,US9699041011,4225656750,3.38535
43605,2016,A,WLFC,US9706461053,163761343.82,0.83441
43622,2016,A,WINA,US9742501029,525511759.35,-66.92698
43627,2016,A,WGO,US9746371007,851416650,2.51203
43646,2016,A,,,,
43655,2016,A,WWW,US9780971035,2131885299.3,2.20578
43662,2016,A,WWD,US9807451037,4252513300,3.46846
43668,2016,A,,US98141A1016,,
43669,2016,A,WRLD,US9814191048,566451430,1.3377
43673,2016,A,INT,US9814751064,3209109000,1.66707
43685,2016,A,WWE,US98156Q1085,1405846553.6,5.86398
43696,2016,A,WOR,US9818111026,2919157209.9,3.3333
43732,2016,A,XEL,US98389B1008,20643967757,1.87317
43750,2016,A,XRX,US9841211033,,
43783,2016,A,YORW,US9871841089,490957669,4.30434
43810,2016,A,ZBRA,US9892071054,4535382266.9,5.72649
43828,2016,A,ZBH,US98956P1021,20701920000,2.14108
43832,2016,A,ZION,US9897011071,8740782704,1.26226
43881,2016,A,MMM,US88579Y1010,106557411462,10.34739
43883,2016,A,ATR,AU000000ATR7,20821563.28,0.19694
43885,2016,A,THO,AU000000THO9,,
43903,2016,A,CNC,US15135B1017,9715146702.2,1.64803
43924,2016,A,,,,
43938,2016,A,LEVI,US52736R1023,,
43964,2016,A,SRG,IT0003153415,13584449408,2.09088
43978,2016,A,CRMT,US03062T1051,353229625,1.44883
43983,2016,A,CVCY,US1556851004,242390547.4,1.47769
44009,2016,A,PRU,US7443201022,44701488442,1.61424
44032,2016,A,CWH,AU000000CWH8,,
44040,2016,A,MAN,AU0000054587,875011.39,-0.28269
44041,2016,A,EGY,AU000000EGY2,1959045.5408,-4.1958
44046,2016,A,CTO,AU000000CTO0,24816232.742,0.26784
44052,2016,A,CRL,AU000000CRL0,3463724,2.61011
44056,2016,A,CUE,AU000000CUE9,56547697.32,1.30856
44062,2016,A,DVN,AU000000DVN6,71428750.2,0.40842
44107,2016,A,PPC,GRS434003000,670480000,0.11277
44154,2016,A,,,,
44175,2016,A,SMP,PHY7510G1059,,
44217,2016,A,ECPG,US2925541029,733239450,1.31099
44313,2016,A,,,,
44341,2016,A,AAP,US00751Y1064,12472430880,4.27696
44385,2016,A,BOH,US0625401098,3781384888.8,3.2555
44395,2016,A,EFSC,US2937121059,861919305,2.22666
44402,2016,A,UPS,US9113121068,78872320000,245.69751
44403,2016,A,,,,
44431,2016,A,ABG,US0434361046,1311320527.3,4.68831
44437,2016,A,IDA,AU000000IDA0,3603649.4413,0.50081
44455,2016,A,,,,
44462,2016,A,,,,
44473,2016,A,AC,PHY0486V1154,453073632000,2.02837
44489,2016,A,FTV,GB00B68K3716,128913636,0.94404
44490,2016,A,FTV,GB00B68K3716,95988966,0.94404
44529,2016,A,MET,IT0005481855,1680992.8085,6.55502
44567,2016,A,HEI,US4228061093,2080889800,5.38868
44573,2016,A,AGS,AU000000AGS2,16686388.979,0.67291
44589,2016,A,,,,
44595,2016,A,OFIX,US68752M1080,611447240.15,2.44798
44611,2016,A,SIRI,TH0577C10Z04,23713932108,0.84405
44612,2016,A,SIRI,TH0577C10Z04,,0.84405
44631,2016,A,YUM,US9884981013,22482150000,-3.97492
44632,2016,A,SLM,US78442P1066,4726478000,2.65226
44636,2016,A,NLS,US63910B1026,570262500,3.21905
44684,2016,A,PEN,AU000000PEN6,86446826.996,0.49017
44699,2016,A,COO,AU000000COO1,28150665.165,1.41406
44702,2016,A,CNX,AU000000CNX4,26635951.8,0.70522
44722,2016,A,,,,
44733,2016,A,BYD,TH0658A10Y09,697821431.14,0.60998
44737,2016,A,,BMG1965E1113,,
44744,2016,A,JBLU,US4771431016,7555540000,1.88277
44802,2016,A,,,,
44821,2016,A,BIG,TH0234B10Z00,18703057640,14.63482
44822,2016,A,BIG,TH0234B10Z00,,14.63482
44873,2016,A,,,,
44874,2016,A,PRG,TH0366010Z05,7380000000,1.13719
44875,2016,A,PRG,TH0366010Z05,,1.13719
44889,2016,A,SPG,TH0613010Z00,6555000000,1.40758
44890,2016,A,SPG,TH0613010Z00,,1.40758
44948,2016,A,NICK,CA65373J2092,92183170,0.84231
44990,2016,A,AIR,CA18452Y1007,96439.995,-0.70028
45005,2016,A,,,,
45017,2016,A,,TH0372010015,,
45023,2016,A,,TH0662010014,,
45024,2016,A,SLM,TH0666A10Z08,211095531.4,14.39739
45025,2016,A,SLM,TH0666A10Z08,,14.39739
45039,2016,A,,,,
45123,2016,A,LCNB,US50181P1003,232454081.25,1.62619
45236,2016,A,TEN,NZFLCE0020S7,162873605.16,1.18544
45266,2016,A,BIO,ES0172233118,34327945.47,1.86188
45347,2016,A,DDD,GB0031129355,,
45357,2016,A,SWKS,US83088M1027,13804634000,3.76941
45375,2016,A,DVA,AU000000DVA3,42712863.12,3.59102
45380,2016,A,MAS,AU000000MAS0,,
45384,2016,A,DEN,CA26518Q1028,5648069.82,0.17377
45478,2016,A,BRKL,US11373M1071,1165012523.6,1.67497
45498,2016,A,OSTK,US6903701018,445060000,2.53847
45515,2016,A,VRNT,US92343X1000,2200269750,2.18589
45555,2016,A,SENS,SE0000567729,926590140.76,2.43196
45569,2016,A,DENN,US24869P1049,915523140,-12.87442
45622,2016,A,HZN,AU000000HZN8,61263619.455,0.43636
45660,2016,A,CENT,ID1000076805,1.2369441E12,1.19229
45664,2016,A,UNIT,ID1000101108,27151992000,0.20417
45693,2016,A,SJM,US8326964058,14894260846,2.07667
45702,2016,A,NPO,US29355X1072,1439083889.9,4.01418
45743,2016,A,WTBA,US95123P1066,398608575.3,2.41032
45749,2016,A,BRO,AU000000BRO6,,
45769,2016,A,BSX,CA0805581091,316601142.2,3.68684
45773,2016,A,AME,CA0025555065,8566304.6113,0.79475
45780,2016,A,FE,CA31422Y1007,799538.991,-3.93082
45894,2016,A,MSTR,US5949724083,2257269000,4.08794
45905,2016,A,AZZ,CA05477Y1088,26915776.56,0.71683
45910,2016,A,,,,
45944,2016,A,PMD,US7443752057,134752800,8.63414
45953,2016,A,ARE,CA00762V1094,882411009.25,1.18456
45998,2016,A,PGC,AU000000PGC4,111954162.24,1.53846
46093,2016,A,SRI,AU000000SRI2,13392396.578,6.31229
46103,2016,A,SRG,AU000000SRG6,61699997.38,0.7626
46111,2016,A,NCR,AU000000NCR6,1537224.708,0.18797
46115,2016,A,MTB,AU000000MTB6,917389.79,-0.29172
46118,2016,A,KAI,AU000000KAI5,15546258.009,1.96793
46130,2016,A,WAT,AU000000WAT7,48175444.48,0.81945
46145,2016,A,BGFV,US08915P1012,381919494.85,1.86269
46147,2016,A,KIRK,US4974981056,246711908.85,1.84371
46188,2016,A,MGEE,US55277P1049,2263820400,3.12644
46269,2016,A,,,,
46327,2016,A,PRTC,IL0003280133,203896312.5,0.6086
46356,2016,A,PPBI,US69478X1054,982669304.05,2.13745
46375,2016,A,RRGB,US75689M1018,723499200,2.0787
46411,2016,A,GTN,US3893751061,786613640.05,1.59602
46413,2016,A,GTN,US3893751061,717120887.35,1.59602
46422,2016,A,COP,US20825C1045,62036684507,1.77379
46436,2016,A,WEC,AU000000WEC5,18060594.038,0.34683
46490,2016,A,AJG,GG00B61ND550,51724075.32,0.86961
46491,2016,A,HA,US4198791018,3045808338,4.47615
46525,2016,A,,,,
46557,2016,A,,,,
46585,2016,A,NWE,AU000000NWE2,4101138.788,0.9901
46588,2016,A,,,,
46637,2016,A,CVGW,US1282461052,1070816000,5.00131
46645,2016,A,EBIX,US2787152063,1830922422.7,4.28892
46678,2016,A,PNFP,US72346Q1040,3212704826.1,2.14653
46713,2016,A,EVR,AU0000196206,,
46738,2016,A,,,,
46741,2016,A,,,,
46788,2016,A,TRC,MYL5054OO001,182588899.14,0.47985
46838,2016,A,CNP,US15189T1079,10612016899,3.06706
46857,2016,A,ARE,AU000000ARE9,7852397.8994,4.40529
46869,2016,A,AGS,BE0974264930,7722779894.3,1.0893
46916,2016,A,KMX,US1431301027,12537520747,4.00066
46943,2016,A,LBC,PHY5228G1023,22642743679,9.00681
46951,2016,A,TRNS,US8935291075,74774415.6,1.78497
46975,2016,A,PRFT,US71375U1016,592310883.12,1.64776
47104,2016,A,MSM,AU000000MSM5,31832242.65,7.71294
47130,2016,A,,,,
47143,2016,A,POOL,ID1000122005,3.9238954E12,7.19795
47144,2016,A,POOL,ID1000122005,3.9238954E12,7.19795
47231,2016,A,ADES,ID1000067606,589896800000,1.53464
47252,2016,A,WHG,US9617651040,528534396.25,3.61839
47257,2016,A,AJX,CA00847V1085,64518270.44,1.3064
47264,2016,A,SSRM,CA7847301032,1433566614.3,1.27776
47285,2016,A,,US33774M1062,,
47317,2016,A,,,,
47357,2016,A,RDI,CA77434W2022,4948491.96,1.4111
47377,2016,A,WFC,CA9319021007,480143792.5,4.48857
47382,2016,A,MCB,CA57980Q1063,54577350.83,0.91259
47385,2016,A,,,,
47394,2016,A,FAST,ID1000063209,2.9927079E12,2.4466
47421,2016,A,AP,TH0308010Y08,23594246213,1.21474
47422,2016,A,AP,TH0308010Y08,,1.21474
47433,2016,A,RSG,AU000000RSG6,842488398.37,2.12752
47574,2016,A,REX,MYL9946OO004,92486082.65,0.6709
47630,2016,A,CPSI,US2053061030,319378800,2.02177
47655,2016,A,SPB,DE0007224008,1933800000,9.7747
47721,2016,A,,,,
47770,2016,A,FPI,PHY2617A1017,349399217.5,0.99217
47780,2016,A,AEO,GB00B4QHH456,2850907.5,1.75234
47795,2016,A,RPM,AU0000051708,2152980.0768,-21.05263
47810,2016,A,NC,TH0024010009,254167000,0.64474
47811,2016,A,NC,TH0024010009,,0.64474
47864,2016,A,TTI,TH0103010003,1300000000,0.85908
47865,2016,A,TTI,TH0103010003,,0.85908
47888,2016,A,AMOT,US0193301092,200509860,2.77384
47892,2016,A,CMCSA,US20030N1019,164049106902,3.04116
47894,2016,A,CMCSA,US20030N1019,163396972808,3.04116
47895,2016,A,,,,
47996,2016,A,NVEC,US6294452064,345364764.3,3.66754
48003,2016,A,NGS,US63886Q1094,410362600,1.76156
48024,2016,A,PHM,ZAE000039269,1565245263.5,3.05086
48077,2016,A,LEE,TH0181B10Z03,2858758778.1,1.06808
48078,2016,A,LEE,TH0181B10Z03,,1.06808
48095,2016,A,NPK,TH0127010005,240000000,0.69975
48096,2016,A,NPK,TH0127010005,,0.69975
48245,2016,A,,,,
48249,2016,A,,,,
48285,2016,A,WYNN,US9831341071,8806672236.2,55.75643
48402,2016,A,CME,MYL7018OO004,24260500,0.72122
48830,2016,A,ACTG,US0038813079,328094273,1.23535
48861,2016,A,SPPI,US84763A1088,356467636.05,1.51029
48882,2016,A,SLM,AU000000SLM7,70175484.736,0.80364
48883,2016,A,PNM,AU0000123010,4531659.284,0.51881
48884,2016,A,WOR,AU000000WOR2,1784644422.9,0.94731
48886,2016,A,MTH,AU000000MTH3,3401151.786,1.94153
48949,2016,A,4971,JP3920890005,16794660468,1.37094
48972,2016,A,FPI,MYL9172OO007,213964900.09,0.8494
48981,2016,A,TECH,NO0003095309,634311973.97,2.69797
49027,2016,A,APH,GB0031030819,223879308.87,1.24888
49131,2016,A,STR,PHY9390P1067,58560569034,3.25212
49180,2016,A,,TH0381A10Z10,,
49258,2016,A,,,,
49311,2016,A,ZBRA,ID1000055502,42806650405,-5.29966
49543,2016,A,NKTR,US6402681083,1879911240,21.33245
49667,2016,A,,,,
49674,2016,A,,,,
49676,2016,A,,,,
49898,2016,A,,TH0680010012,,
49925,2016,A,MO,US02209S1033,131404067787,10.29006
50163,2016,A,TEN,LU0156801721,20033710005,1.87223
50170,2016,A,CCK,MYL7035OO008,209854050,0.89781
50191,2016,A,CAT,PHY124141193,6215852720,2.15719
50195,2016,A,MG,PHY6050E1166,531419535,5.11294
50196,2016,A,MED,PHY5943H1125,399000000,-2.78089
50216,2016,A,AMAT,GB00B641BB82,31091624.948,0.95962
50240,2016,A,OIG,GG00B3BTVQ94,93051765.625,0.8886
50314,2016,A,,,,
50317,2016,A,,,,
50441,2016,A,NDAQ,US6311031081,11180812226,2.05908
50470,2016,A,CMC,INE314A01017,,
50552,2016,A,MBCN,US5963042040,87591885.378,1.13815
50561,2016,A,,,,
50572,2016,A,,,,
50581,2016,A,,,,
50629,2016,A,BIG,MYL7005OO001,20198724,0.47735
50644,2016,A,,,,
50700,2016,A,AZTA,US1143401024,1173705905.1,2.14636
50701,2016,A,CCK,US2283681060,7351400786,20.08581
50785,2016,A,,,,
50878,2016,A,,,,
50920,2016,A,SF,TH0699010003,10926136377,1.24145
50921,2016,A,SF,TH0699010003,,1.24145
